235080328,-5.7607284,48.924614,-5.8239665,48.858494,2054
226338000,-5.08372,47.867615,-5.09841,47.898235,324
227314000,-5.6412334,48.779854,-5.575178,48.709595,2093
228195000,-5.072622,48.273113,-4.970995,48.20954,23266
226177000,-5.9123282,48.67522,-5.7961617,48.806793,9260
228157000,-5.121637,48.07896,-5.1512833,48.07419,559
236111817,-5.9244084,48.245407,-5.869925,48.341694,2076
567468000,-5.85307,48.46018,-5.42257,48.853268,7201
219927000,-6.162165,48.077244,-6.049075,48.224102,2414
235054581,-5.9688315,48.274166,-5.899832,48.380665,1528
228931000,-5.0479717,48.09347,-5.1664667,48.076374,2103
305260000,-6.2691336,47.930492,-6.2541966,47.95084,310
305260000,-6.240375,47.96882,-6.224622,47.988674,314
228893000,-4.4570117,47.75164,-4.6478534,47.723534,3870
226338000,-5.10381,47.90962,-5.1274333,47.95891,521
548915000,-5.811032,48.861855,-5.9323483,48.704887,3600
533913000,-5.416765,48.838966,-5.0929317,48.96435,3600
227314000,-5.575053,48.7095,-5.555115,48.689445,605
273350190,-5.8080735,48.82118,-5.8847733,48.62002,6000
228070700,-5.2106733,48.766983,-5.178477,48.78158,3600
636010378,-6.9111266,47.458527,-6.831155,47.52996,1183
636010378,-6.830805,47.53026,-6.809285,47.54801,302
219927000,-6.036195,48.24096,-6.02177,48.26019,316
235054581,-5.899832,48.380665,-5.8723316,48.42317,605
357289000,-5.866965,48.300232,-5.8590484,48.281284,350
230357000,-4.8465934,49.258923,-5.1211414,49.150845,3596
227474000,-6.1105886,48.6386,-6.126887,48.64688,1201
227827000,-6.426803,48.02732,-6.4729714,48.044727,1167
305260000,-6.22423,47.989174,-6.208475,48.00889,315
226338000,-5.1274333,47.95891,-5.140858,47.98748,301
305994000,-5.601545,48.355167,-5.635465,48.69841,7200
355146000,-4.9094515,47.711983,-4.852195,47.68247,791
355146000,-4.852195,47.68247,-4.824095,47.668125,381
227314000,-5.555115,48.689445,-5.535947,48.6705,578
273350190,-5.874417,48.608566,-5.8691735,48.596813,307
235054581,-5.8723316,48.42317,-5.854998,48.448666,365
357289000,-5.857765,48.277985,-5.850732,48.26045,320
477845600,-4.90498,49.270794,-5.5558934,48.989292,7200
273350190,-5.8691735,48.596813,-5.8592668,48.573822,590
228157000,-5.22008,48.060616,-5.24152,48.05652,420
219927000,-6.0078015,48.27835,-5.9798284,48.314735,611
235089914,-5.8655634,48.792816,-6.096655,48.512028,7200
357289000,-5.8414483,48.2374,-5.8302984,48.21047,481
215872000,-5.1097317,47.168667,-5.1399984,47.217617,799
228157000,-5.246508,48.055504,-5.292442,48.049385,1479
219927000,-5.9794583,48.315212,-5.881223,48.436752,2054
235080328,-5.8641515,48.80381,-5.925912,48.727646,2072
236111817,-5.8309317,48.412895,-5.778145,48.50694,2053
230357000,-5.12345,49.149933,-5.3063,49.07794,2365
227474000,-6.126887,48.64688,-6.13695,48.66926,2368
228931000,-5.2433233,48.05864,-5.3046,48.048782,2056
273350190,-5.85907,48.57335,-5.819335,48.49231,2050
636010378,-6.745517,47.59918,-6.63239,47.70258,2054
219927000,-5.8803167,48.437855,-5.8658385,48.45643,315
215872000,-5.1399984,47.217617,-5.1757483,47.278084,959
357289000,-5.8302984,48.21047,-5.8066316,48.1364,1279
230357000,-5.3063,49.07794,-5.329837,49.068333,301
228854000,-5.2777514,47.957985,-4.75938,47.765762,13203
235089915,-5.852967,48.89106,-5.9626,48.758327,3600
305260000,-6.1949534,48.02666,-6.0798,48.173717,2414
533913000,-5.0929317,48.96435,-4.785432,49.09178,3610
248373000,-5.7747335,48.201065,-5.492015,48.058567,4590
255801480,-5.7958317,48.236168,-5.683665,47.9515,5460
226338000,-5.1349115,48.26042,-5.128125,48.296406,371
209273000,-5.1965384,47.910988,-5.2063966,47.92396,349
219927000,-5.8654685,48.456738,-5.838745,48.49057,566
227109900,-4.5557065,47.81984,-4.6816816,47.96155,10351
235054581,-5.8283315,48.487,-5.6914983,48.668,2682
227314000,-5.52653,48.660152,-5.44434,48.567947,2662
273350190,-5.81875,48.490734,-5.80412,48.468853,570
219927000,-5.8232718,48.51027,-5.80883,48.528328,307
235089914,-6.096655,48.512028,-6.215265,48.360035,3600
228118700,-4.2521133,47.6542,-4.3141365,47.628605,3601
357289000,-5.797865,48.106567,-5.7888484,48.075535,520
227474000,-6.1367817,48.66943,-6.1249633,48.68871,1521
477845600,-5.5558934,48.989292,-5.838488,48.81904,3600
228033800,-5.454467,48.783607,-5.235552,48.823296,8115
228854000,-4.7772417,47.762074,-4.8383017,47.752167,911
228854000,-4.8383017,47.752167,-4.861355,47.750217,335
305260000,-6.054012,48.209198,-6.04052,48.227978,302
305260000,-6.04052,48.227978,-6.0267115,48.24745,310
227314000,-5.4438086,48.567017,-5.4274783,48.544815,593
244281000,-5.4777184,49.037506,-5.795765,48.89976,5077
255801480,-5.682832,47.950165,-5.6424985,47.862335,1300
228195000,-5.028135,48.16469,-5.031395,48.16976,449
636016287,-6.4644985,47.699,-6.117665,48.182167,8812
215872000,-5.180315,47.286415,-5.210015,47.3116,2190
305260000,-6.0254583,48.24928,-5.99176,48.293167,719
273350190,-5.776788,48.43302,-5.7246585,48.370846,1539
255801480,-5.6349983,47.8445,-5.6248317,47.819332,395
209273000,-5.2080464,47.926193,-5.268345,48.01137,2311
636016287,-6.113332,48.187332,-6.089165,48.217834,599
226338000,-4.9752436,48.47741,-4.942197,48.500626,385
219927000,-5.8084383,48.528786,-5.7103534,48.64759,2059
211366340,-5.3763266,48.374672,-5.239207,48.060085,9599
235080328,-5.976585,48.670326,-6.046215,48.591747,2047
236111817,-5.729255,48.571846,-5.6614084,48.65634,2046
230357000,-5.4272666,49.031048,-5.590133,48.965466,2052
227314000,-5.418375,48.5332,-5.3469834,48.464474,2066
273350190,-5.70977,48.35113,-5.699438,48.336605,333
248373000,-5.37584,47.995552,-5.310195,47.955112,1100
227481000,-4.231145,47.699745,-4.1749735,47.747005,32399
228219000,-4.3721933,47.699047,-4.30025,47.62184,7199
227375000,-5.7398233,48.056545,-5.527335,47.885,10801
228370000,-4.525255,47.809433,-4.151495,47.74402,10801
227314000,-5.3452415,48.463333,-5.320315,48.44417,593
228931000,-5.2910533,48.036587,-5.2471185,47.93794,2406
228931000,-5.2470164,47.937828,-5.2294784,47.913296,600
305260000,-5.9614716,48.332172,-5.926037,48.377335,732
305260000,-5.926037,48.377335,-5.908635,48.399742,362
235054581,-5.6914983,48.668,-5.409332,48.852165,3609
235089915,-5.9626,48.758327,-6.08472,48.620193,3599
248373000,-5.310195,47.955112,-5.262515,47.93538,691
219927000,-5.7103534,48.64759,-5.667215,48.69864,888
253418000,-6.262777,47.953045,-6.130415,48.1109,3580
226177000,-5.79607,48.807358,-5.6222234,48.85662,8390
636016287,-6.0669985,48.246334,-6.0393314,48.2835,743
230357000,-5.63755,48.944836,-5.6620436,48.9336,313
227827000,-6.4741735,48.045,-6.51766,47.97614,6879
305994000,-5.635465,48.69841,-5.3006015,48.87395,7201
636010378,-6.5698934,47.755413,-6.470455,47.84279,3280
357289000,-5.687065,47.950035,-5.599215,47.895,1230
228931000,-5.2294784,47.913296,-5.2201667,47.899925,320
228854000,-4.8618464,47.75022,-4.80361,47.793705,2945
305260000,-5.8991184,48.412174,-5.883535,48.432316,327
228267900,-5.4668136,48.8836,-5.177767,48.856354,11988
228374000,-4.5914316,48.112366,-4.618715,48.111065,400
227314000,-5.307123,48.43456,-5.2818766,48.415653,574
235089914,-6.215265,48.360035,-6.34748,48.1974,3598
477845600,-5.838488,48.81904,-6.0377884,48.5767,3601
228854000,-4.800805,47.80015,-4.7896,47.80064,734
228854000,-4.7896,47.80064,-4.7847185,47.804626,316
357289000,-5.5380983,47.85528,-5.514682,47.840065,338
228195000,-5.031395,48.16976,-4.9927335,48.193226,4310
228854000,-4.782378,47.80695,-4.7614384,47.819622,1132
236111817,-5.612098,48.720493,-5.51339,48.78203,2055
219927000,-5.667215,48.69864,-5.498435,48.8242,2701
244281000,-5.7974114,48.897526,-6.0211535,48.61926,5662
230357000,-5.7113333,48.909695,-5.8219967,48.799892,2054
235080328,-6.090047,48.52702,-6.1568,48.433926,2054
636010378,-6.463855,47.848026,-6.38087,47.92396,2407
255801490,-5.623998,47.927,-5.6069984,47.906834,451
227372000,-6.2491684,48.702328,-6.2311316,48.674984,2391
227375000,-5.530822,47.880745,-5.4860535,47.86941,2687
273350190,-5.6712017,48.29496,-5.59294,48.166874,2698
477845600,-6.0377884,48.5767,-6.168875,48.400505,2411
305260000,-5.883535,48.432316,-5.75675,48.59749,2688
226178000,-5.68969,48.81982,-5.3617115,48.926807,14658
227314000,-5.2806582,48.41478,-5.1903734,48.341976,2074
636010378,-6.3801465,47.924694,-6.35794,47.947155,582
227372000,-6.2311316,48.674984,-6.231305,48.670452,303
305260000,-5.75675,48.59749,-5.7303367,48.631584,571
227314000,-5.177095,48.32926,-5.166643,48.316154,307
215872000,-5.211915,47.311333,-5.2866483,47.484634,5389
219927000,-5.498083,48.82432,-5.42157,48.85181,891
244281000,-6.04573,48.58819,-6.058435,48.57197,304
636010378,-6.3573985,47.947716,-6.334925,47.970707,573
227314000,-5.156582,48.30517,-5.1417933,48.292706,321
228854000,-4.760145,47.82594,-4.7354484,47.837242,561
305994000,-5.3006015,48.87395,-5.10131,48.941578,3599
227592000,-5.526605,48.732655,-5.269407,48.884605,33268
228195000,-4.991813,48.19198,-4.9654565,48.187565,1410
235089915,-6.08472,48.620193,-6.254628,48.4046,4790
215872000,-5.2866483,47.484634,-5.308465,47.52315,641
226177000,-5.615862,48.857445,-5.658078,48.816975,3568
236111817,-5.462798,48.80327,-5.431955,48.815975,570
209723000,-5.798665,48.8855,-6.7199984,47.733166,26677
305260000,-5.7154765,48.650608,-5.6882067,48.68557,595
273350190,-5.5912666,48.1647,-5.546507,48.112892,1183
477845600,-6.168875,48.400505,-6.2355666,48.310886,1188
228195000,-4.9654565,48.187565,-4.9598265,48.187275,741
235080328,-6.180178,48.40359,-6.2154984,48.365334,853
219630000,-6.028115,48.6275,-6.784865,47.6774,14411
255801490,-5.574665,47.868168,-5.541665,47.828335,919
228211700,-4.661403,47.9023,-4.678293,47.908005,321
215819000,-4.995415,47.653015,-5.0695667,47.68774,1191
228195000,-4.9500165,48.17948,-4.9366136,48.169933,301
227364000,-4.649065,47.97436,-4.6657467,47.98567,380
227314000,-5.127095,48.281734,-5.0428286,48.216393,1740
230357000,-5.8973465,48.712402,-5.9342465,48.59716,2053
236111817,-5.42996,48.81681,-5.3218384,48.86112,2056
477845600,-6.2355666,48.310886,-6.342935,48.17468,1836
227109900,-4.4792085,48.10864,-4.460415,48.110233,318
235080328,-6.217543,48.363285,-6.3033433,48.272697,2054
235089915,-6.254628,48.4046,-6.33012,48.28834,2409
227372000,-6.23142,48.66616,-6.2245984,48.61877,2994
244281000,-6.060217,48.569736,-6.1788516,48.42252,2662
227375000,-5.48594,47.869335,-5.4390736,47.841206,3277
636010378,-6.3234,47.98287,-6.240608,48.075462,2396
227411000,-6.967583,48.0683,-6.8617415,48.27388,28800
228138000,-4.99224,48.08673,-5.015468,48.08438,311
227827000,-6.5179567,47.97555,-6.561355,47.884212,6281
227372000,-6.2245965,48.61824,-6.2261233,48.608482,571
227375000,-5.438555,47.8409,-5.430595,47.83612,551
636016287,-5.9913316,48.349335,-5.736165,48.609,5861
215819000,-5.103308,47.728455,-5.1166816,47.74777,440
253418000,-6.130415,48.1109,-5.8885365,48.408066,7198
244281000,-6.19419,48.404526,-6.23756,48.35317,913
228929000,-4.9632783,48.010925,-4.9680934,48.01326,313
255801490,-5.468498,47.740334,-5.4418316,47.70883,760
236111817,-5.2884235,48.87414,-5.2458334,48.89108,856
228929000,-4.9677067,48.011684,-4.970577,48.010185,436
273350190,-5.546507,48.112892,-5.3783336,47.89066,4604
227307000,-4.97397,48.01076,-4.956402,47.99188,664
228929000,-4.958505,47.988342,-4.941818,47.97388,437
356785000,-6.279938,48.016514,-6.28321,47.993187,367
230357000,-5.8963666,48.504925,-5.8537083,48.38419,2060
228374000,-4.8431983,48.099216,-5.221998,48.047035,5561
235080328,-6.35527,48.198772,-6.4318786,48.095406,2054
636010378,-6.20099,48.120342,-6.134683,48.198166,2083
235089915,-6.33012,48.28834,-6.469655,48.11268,3601
564237000,-6.2699385,48.299946,-6.695143,47.77529,10801
236111817,-5.2437634,48.891926,-5.1474915,48.93305,2081
244281000,-6.2377634,48.35294,-6.34438,48.220047,2365
227307000,-4.950703,47.98956,-4.9245334,47.978367,510
227375000,-5.430595,47.83612,-5.3805485,47.816673,3342
228138000,-5.0484085,48.081326,-5.242262,48.035847,3341
227411000,-6.8617415,48.27388,-6.8738985,48.215767,3601
256391000,-6.853308,47.250286,-6.5658484,47.612045,7199
235080328,-6.4464984,48.078667,-6.471315,48.0511,567
228374000,-5.2326984,48.040615,-5.2523484,48.028934,587
356785000,-6.2852583,47.96969,-6.2863116,47.913227,899
228929000,-4.9183216,47.963367,-4.89513,47.95314,452
636016287,-5.736165,48.609,-5.588832,48.762,3600
227583000,-7.68259,47.785328,-7.830877,47.51142,10507
228854000,-4.754295,47.8313,-4.7915,47.791023,6574
227827000,-6.5613885,47.88402,-6.6015935,47.822685,4211
244281000,-6.3589835,48.201073,-6.3974686,48.150585,864
477845600,-6.342935,48.17468,-6.67905,47.7679,5364
230357000,-5.836963,48.329807,-5.8267817,48.29732,566
305709000,-5.5484633,48.95872,-5.6543183,48.913044,1156
227592820,-4.411763,48.291348,-4.4118085,48.28864,636
228854000,-4.7915,47.791023,-4.780225,47.799515,600
227430000,-4.816585,47.772247,-4.334405,47.76848,8071
228929000,-4.89513,47.95314,-4.83214,47.924892,1275
305709000,-5.6543183,48.913044,-5.819585,48.80804,2102
235080328,-6.498677,48.020493,-6.584495,47.92384,2057
230357000,-5.8266134,48.296795,-5.7863383,48.18009,2079
250002443,-5.6993885,48.913525,-5.8691034,48.801815,2732
228929000,-4.81437,47.917953,-4.7531815,47.895298,1230
215872000,-5.4953485,47.85465,-5.619448,48.081367,3928
227314000,-4.666333,47.964054,-4.6416636,47.94718,583
228174600,-4.5320516,48.12576,-4.5545635,48.126488,319
244281000,-6.413298,48.130753,-6.537562,47.98032,2657
250002443,-5.8835816,48.78692,-5.923585,48.74276,867
636010378,-6.1146483,48.223045,-5.9688334,48.403526,4470
227364000,-5.05048,48.216125,-5.095062,48.243233,1000
228211700,-5.1190834,48.050648,-5.170493,48.080315,1122
256391000,-6.5658484,47.612045,-6.453757,47.77923,3599
310625000,-6.2909484,47.49085,-6.0802484,47.73905,3624
230357000,-5.7610784,48.11207,-5.694535,47.96501,2678
305709000,-5.868575,48.74637,-5.8720365,48.59329,2674
250002443,-5.925317,48.740894,-6.0282683,48.620926,2378
226177000,-5.658117,48.81691,-5.8178015,48.628464,13817
227364000,-5.095062,48.243233,-5.198265,48.309673,2550
227474000,-6.1249633,48.68871,-6.3380265,48.319546,20075
226178000,-5.3617115,48.926807,-5.46982,48.777912,14128
226178000,-5.476365,48.775097,-5.470053,48.778194,583
227411000,-6.8738985,48.215767,-6.9279733,48.11344,7198
227314000,-4.6406,47.946625,-4.47624,47.82792,3874
230357000,-5.6940084,47.963894,-5.671815,47.91408,893
244615976,-5.1660566,47.96562,-5.341155,48.10636,3581
230357000,-5.671645,47.913692,-5.613322,47.794685,2359
227307000,-4.9245334,47.978367,-4.3940234,47.735367,10801
228138000,-5.242262,48.035847,-4.9035583,47.800953,10501
251322110,-6.27305,49.535572,-6.418063,49.27098,6880
228374000,-5.262282,48.021366,-4.901315,47.8106,10159
228374000,-4.9013815,47.810616,-4.9035983,47.8112,332
310625000,-6.0802484,47.73905,-5.856332,48.001633,3588
253418000,-5.8885365,48.408066,-5.2275314,48.838665,14401
636010378,-5.9688334,48.403526,-5.656688,48.741333,7187
228947000,-4.6912365,47.75182,-4.5757365,47.756187,22201
251322110,-6.418832,49.269527,-6.429415,49.248985,564
251322110,-6.430188,49.24746,-6.44582,49.21662,867
227392000,-4.529092,48.140106,-4.553355,48.145214,381
636015584,-5.3266983,47.86545,-5.4829817,48.059216,3601
228374000,-4.9035983,47.8112,-4.9216986,47.815933,2661
228374000,-4.921865,47.815983,-4.923965,47.816635,301
228174600,-5.037415,48.266773,-5.195862,48.3175,2509
310625000,-5.856332,48.001633,-5.6395817,48.254,3269
228893000,-4.6480064,47.723366,-4.404045,47.753628,31514
228893000,-4.404045,47.753628,-4.36904,47.757988,570
305709000,-5.869365,48.591473,-5.471133,48.23218,7167
305709000,-5.454827,48.217106,-5.4376516,48.20223,306
230357000,-5.5660233,47.720318,-5.5164533,47.603645,2080
227307000,-4.3940234,47.735367,-4.203533,47.642048,3916
228947000,-4.575905,47.75617,-4.4546933,47.79778,3014
304092000,-5.6178317,48.009716,-5.699815,48.183384,3601
251322110,-6.4463983,49.21546,-6.503073,49.105934,3259
228374000,-4.9240985,47.816685,-4.928048,47.818035,574
253418000,-5.2275314,48.838665,-4.95167,48.87013,3599
305709000,-5.436527,48.201252,-5.40426,48.17367,573
228174600,-5.1963935,48.31769,-5.507105,48.412003,4767
228157000,-5.292442,48.049385,-4.281793,47.63764,33442
244790369,-4.37074,47.700146,-4.8352985,47.883194,7707
310625000,-5.6395817,48.254,-5.379248,48.52875,3493
310625000,-5.3677816,48.537785,-5.322415,48.57215,504
305709000,-5.40386,48.17334,-5.22434,48.015102,3312
477314700,-5.29662,49.079407,-6.3395286,48.188892,14411
230357000,-5.5162935,47.603256,-5.4215965,47.388905,3913
228929000,-4.7531815,47.895298,-4.2707934,47.627934,14371
226178000,-5.469885,48.778286,-5.521135,48.76647,11394
228267900,-5.177767,48.856354,-5.279713,48.682774,27876
228267900,-5.279713,48.682823,-5.28161,48.687233,571
230618000,-5.6815815,48.629444,-5.3058286,48.862473,3599
227109900,-4.6705465,47.96718,-4.6011314,47.917755,1707
310625000,-5.319865,48.57415,-5.206198,48.642067,1141
305709000,-5.223952,48.01477,-5.17557,47.985313,732
228267900,-5.28237,48.687885,-5.278295,48.68688,600
228203800,-5.13125,48.722492,-5.12135,48.73161,591
256391000,-6.453757,47.77923,-5.3613214,48.87886,21622
228037700,-4.5366435,48.153103,-4.5565534,48.15708,321
249813000,-6.2503486,47.990448,-6.232168,48.01281,573
227392000,-4.87145,48.48146,-4.8785114,48.49415,329
227392000,-4.88566,48.50612,-4.945225,48.637295,2956
228205800,-5.1325116,48.046314,-5.1731133,48.09398,848
228205800,-5.1731133,48.09398,-5.2446384,48.226048,2182
228037600,-4.53125,48.153347,-4.5600286,48.158035,450
227109900,-4.6011314,47.917755,-4.513933,47.854263,2068
227109900,-4.513933,47.854263,-4.4750266,47.826485,909
227109900,-4.4750266,47.826485,-4.4502516,47.808475,582
244790369,-4.9148917,47.917385,-5.221083,48.042786,5031
244790369,-5.2218933,48.04328,-5.2338066,48.055706,312
244790369,-5.2338066,48.055706,-5.2556067,48.079193,584
244790369,-5.2556067,48.079193,-5.2668915,48.091347,307
310625000,-5.202232,48.643715,-5.020315,48.762665,1873
310625000,-5.020315,48.762665,-4.9868984,48.784634,341
310625000,-4.9868984,48.784634,-4.748315,48.900333,2131
305709000,-5.1406817,47.968605,-5.112517,47.954994,385
305709000,-5.112517,47.954994,-4.9600534,47.88603,1974
305709000,-4.956558,47.8845,-4.738293,47.79256,2763
228374000,-4.929848,47.818634,-4.971465,47.8307,6007
